REGION_NAME	CHROMOSOME	START	STOP	LENGTH	BASES_PROBE_COVERAGE	FRAC_PROBE_COVERAGE	BASES_ESTIMATED_COVERAGE	FRAC_ESTIMATED_COVERAGE	BASES_W_NO_PROBE_COV	BASES_W_NO_PROBE_COV_DUE_TO_N	BASES_W_NO_PROBE_COV_DUE_TO_REPEATS	BASES_W_NO_EST_COV	BASES_W_NO_EST_COV_DUE_TO_N	BASES_W_NO_EST_COV_DUE_TO_REPEATS
chrC01:16400581-16400644	chrC01	16400563	16400663	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:16400863-16400922	chrC01	16400843	16400943	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:16401167-16401263	chrC01	16401165	16401265	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:16401352-16401445	chrC01	16401349	16401449	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:16401845-16402008	chrC01	16401845	16402008	163	  163	1.000	  163	1.000	0	0	0	0	0	0
chrC01:16402095-16402234	chrC01	16402095	16402234	139	  139	1.000	  139	1.000	0	0	0	0	0	0
chrC01:16402389-16402506	chrC01	16402389	16402506	117	  117	1.000	  117	1.000	0	0	0	0	0	0
chrC01:30457184-30457952	chrC01	30457184	30457952	768	  768	1.000	  768	1.000	0	0	0	0	0	0
chrC01:30458182-30458445	chrC01	30458182	30458445	263	  263	1.000	  263	1.000	0	0	0	0	0	0
chrC01:30458540-30458844	chrC01	30458540	30458844	304	  304	1.000	  304	1.000	0	0	0	0	0	0
chrC01:30458946-30459053	chrC01	30458946	30459053	107	  107	1.000	  107	1.000	0	0	0	0	0	0
chrC01:30459201-30459286	chrC01	30459194	30459294	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:30459384-30459722	chrC01	30459384	30459722	338	  338	1.000	  338	1.000	0	0	0	0	0	0
chrC01:30459809-30460049	chrC01	30459809	30460049	240	  240	1.000	  240	1.000	0	0	0	0	0	0
chrC01:30460634-30460923	chrC01	30460634	30460923	289	  289	1.000	  289	1.000	0	0	0	0	0	0
chrC01:30463560-30463806	chrC01	30463560	30463806	246	  246	1.000	  246	1.000	0	0	0	0	0	0
chrC01:31745065-31746360	chrC01	31745065	31746360	1295	 1289	0.995	 1295	1.000	6	0	0	0	0	0
chrC01:31746415-31746882	chrC01	31746415	31746882	467	  437	0.936	  467	1.000	30	0	0	0	0	0
chrC01:31800744-31800920	chrC01	31800744	31800920	176	  176	1.000	  176	1.000	0	0	0	0	0	0
chrC01:31801265-31801330	chrC01	31801248	31801348	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:31801427-31801549	chrC01	31801427	31801549	122	  122	1.000	  122	1.000	0	0	0	0	0	0
chrC01:31801647-31801727	chrC01	31801637	31801737	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:31801804-31801896	chrC01	31801800	31801900	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:31802013-31802088	chrC01	31802001	31802101	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:31802160-31802239	chrC01	31802150	31802250	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:31802322-31802393	chrC01	31802308	31802408	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:31802484-31802543	chrC01	31802464	31802564	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:31802614-31802710	chrC01	31802612	31802712	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:31802808-31802871	chrC01	31802790	31802890	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:31802984-31803043	chrC01	31802964	31803064	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:31803117-31803177	chrC01	31803097	31803197	100	   94	0.940	  100	1.000	6	0	0	0	0	0
chrC01:32886584-32886643	chrC01	32886564	32886664	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:32887671-32888124	chrC01	32887671	32888124	453	  411	0.907	  453	1.000	42	0	0	0	0	0
chrC01:32888539-32888607	chrC01	32888523	32888623	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:32888708-32888907	chrC01	32888708	32888907	199	  199	1.000	  199	1.000	0	0	0	0	0	0
chrC01:32888999-32889247	chrC01	32888999	32889247	248	  236	0.952	  248	1.000	12	0	0	0	0	0
chrC01:35409124-35409627	chrC01	35409124	35409627	503	  503	1.000	  503	1.000	0	0	0	0	0	0
chrC01:35409710-35409978	chrC01	35409710	35409978	268	  184	0.687	  268	1.000	84	0	0	0	0	0
chrC01:35410068-35410248	chrC01	35410068	35410248	180	  180	1.000	  180	1.000	0	0	0	0	0	0
chrC01:35595197-35595516	chrC01	35595197	35595516	319	  319	1.000	  319	1.000	0	0	0	0	0	0
chrC01:35595612-35595822	chrC01	35595612	35595822	210	  210	1.000	  210	1.000	0	0	0	0	0	0
chrC01:35787780-35788196	chrC01	35787780	35788196	416	  354	0.851	  416	1.000	62	0	0	0	0	0
chrC01:35788458-35788608	chrC01	35788458	35788608	150	  150	1.000	  150	1.000	0	0	0	0	0	0
chrC01:35788687-35789254	chrC01	35788687	35789254	567	  455	0.802	  567	1.000	112	0	0	0	0	0
chrC01:35789328-35789513	chrC01	35789328	35789513	185	  165	0.892	  185	1.000	20	0	0	0	0	0
chrC01:35789594-35789789	chrC01	35789594	35789789	195	  181	0.928	  195	1.000	14	0	0	0	0	0
chrC01:35790166-35790539	chrC01	35790166	35790539	373	  365	0.979	  373	1.000	8	0	0	0	0	0
chrC01:35790618-35790658	chrC01	35790588	35790688	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35790741-35790782	chrC01	35790712	35790812	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35790870-35790932	chrC01	35790851	35790951	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35791043-35791108	chrC01	35791026	35791126	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35791206-35791277	chrC01	35791192	35791292	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35791372-35791443	chrC01	35791358	35791458	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35791525-35791596	chrC01	35791511	35791611	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35791691-35791762	chrC01	35791677	35791777	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35791836-35791907	chrC01	35791822	35791922	100	   45	0.450	  100	1.000	55	0	0	0	0	0
chrC01:35792009-35792080	chrC01	35791995	35792095	100	   86	0.860	  100	1.000	14	0	0	0	0	0
chrC01:35792162-35792233	chrC01	35792148	35792248	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35792327-35792398	chrC01	35792313	35792413	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35792491-35792559	chrC01	35792475	35792575	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35792658-35792729	chrC01	35792644	35792744	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35793735-35793906	chrC01	35793735	35793906	171	  171	1.000	  171	1.000	0	0	0	0	0	0
chrC01:35793979-35794075	chrC01	35793977	35794077	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:35815520-35817238	chrC01	35815520	35817238	1718	 1606	0.935	 1718	1.000	112	0	0	0	0	0
chrC01:35817296-35817508	chrC01	35817296	35817508	212	  188	0.887	  212	1.000	24	0	0	0	0	0
chrC01:36844030-36844489	chrC01	36844030	36844489	459	  459	1.000	  459	1.000	0	0	0	0	0	0
chrC01:36845032-36845327	chrC01	36845032	36845327	295	  295	1.000	  295	1.000	0	0	0	0	0	0
chrC01:37477744-37477852	chrC01	37477744	37477852	108	  108	1.000	  108	1.000	0	0	0	0	0	0
chrC01:37478899-37479448	chrC01	37478899	37479448	549	  549	1.000	  549	1.000	0	0	0	0	0	0
chrC01:37479900-37480353	chrC01	37479900	37480353	453	  435	0.960	  453	1.000	18	0	0	0	0	0
chrC01:37815547-37815606	chrC01	37815527	37815627	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:37815684-37815995	chrC01	37815684	37815995	311	  283	0.910	  311	1.000	28	0	0	0	0	0
chrC01:37816177-37816398	chrC01	37816177	37816398	221	  221	1.000	  221	1.000	0	0	0	0	0	0
chrC01:37816491-37816610	chrC01	37816491	37816610	119	  119	1.000	  119	1.000	0	0	0	0	0	0
chrC01:37816742-37817371	chrC01	37816742	37817371	629	  629	1.000	  629	1.000	0	0	0	0	0	0
chrC01:37818335-37818513	chrC01	37818335	37818513	178	  178	1.000	  178	1.000	0	0	0	0	0	0
chrC01:37818727-37818883	chrC01	37818727	37818883	156	  156	1.000	  156	1.000	0	0	0	0	0	0
chrC01:38353606-38353767	chrC01	38353606	38353767	161	  161	1.000	  161	1.000	0	0	0	0	0	0
chrC01:38353842-38353943	chrC01	38353842	38353943	101	  101	1.000	  101	1.000	0	0	0	0	0	0
chrC01:38354025-38354174	chrC01	38354025	38354174	149	  149	1.000	  149	1.000	0	0	0	0	0	0
chrC01:38354242-38354395	chrC01	38354242	38354395	153	  153	1.000	  153	1.000	0	0	0	0	0	0
chrC01:38354488-38354549	chrC01	38354469	38354569	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:38354617-38354795	chrC01	38354617	38354795	178	  178	1.000	  178	1.000	0	0	0	0	0	0
chrC01:38354896-38354967	chrC01	38354882	38354982	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:38355056-38355197	chrC01	38355056	38355197	141	  141	1.000	  141	1.000	0	0	0	0	0	0
chrC01:38355271-38355333	chrC01	38355252	38355352	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC01:38355422-38355724	chrC01	38355422	38355724	302	  302	1.000	  302	1.000	0	0	0	0	0	0
chrC01:38355804-38356050	chrC01	38355804	38356050	246	  246	1.000	  246	1.000	0	0	0	0	0	0
chrC01:38356122-38356369	chrC01	38356122	38356369	247	  247	1.000	  247	1.000	0	0	0	0	0	0
chrC01:38356437-38356540	chrC01	38356437	38356540	103	  103	1.000	  103	1.000	0	0	0	0	0	0
chrC01:38356624-38357121	chrC01	38356624	38357121	497	  497	1.000	  497	1.000	0	0	0	0	0	0
chrC01:38357186-38357686	chrC01	38357186	38357686	500	  500	1.000	  500	1.000	0	0	0	0	0	0
chrC01:38358126-38358420	chrC01	38358126	38358420	294	  294	1.000	  294	1.000	0	0	0	0	0	0
chrC01:38358507-38358653	chrC01	38358507	38358653	146	  146	1.000	  146	1.000	0	0	0	0	0	0
chrC02:208714-208898	chrC02	208714	208898	184	  138	0.750	  184	1.000	46	0	0	0	0	0
chrC02:209811-209868	chrC02	209790	209890	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:210077-210138	chrC02	210058	210158	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:210224-210320	chrC02	210222	210322	100	   89	0.890	  100	1.000	11	0	0	0	0	0
chrC02:210386-210427	chrC02	210357	210457	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:210664-210705	chrC02	210635	210735	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:211879-211983	chrC02	211879	211983	104	  104	1.000	  104	1.000	0	0	0	0	0	0
chrC02:965561-965758	chrC02	965561	965758	197	  197	1.000	  197	1.000	0	0	0	0	0	0
chrC02:965838-965867;chrC02:965897-965902	chrC02	965803	965950	147	  147	1.000	  147	1.000	0	0	0	0	0	0
chrC02:1073622-1073645	chrC02	1073584	1073684	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:1073819-1074014	chrC02	1073819	1074014	195	  195	1.000	  195	1.000	0	0	0	0	0	0
chrC02:1074096-1074301	chrC02	1074096	1074301	205	  205	1.000	  205	1.000	0	0	0	0	0	0
chrC02:1074369-1074471	chrC02	1074369	1074471	102	  102	1.000	  102	1.000	0	0	0	0	0	0
chrC02:1074565-1074745	chrC02	1074565	1074745	180	  180	1.000	  180	1.000	0	0	0	0	0	0
chrC02:1074857-1075123	chrC02	1074857	1075123	266	  266	1.000	  266	1.000	0	0	0	0	0	0
chrC02:1075224-1075569	chrC02	1075224	1075569	345	  345	1.000	  345	1.000	0	0	0	0	0	0
chrC02:1075644-1075781	chrC02	1075644	1075781	137	  137	1.000	  137	1.000	0	0	0	0	0	0
chrC02:1075865-1075990	chrC02	1075865	1075990	125	  118	0.944	  125	1.000	7	0	0	0	0	0
chrC02:1076074-1076286	chrC02	1076074	1076286	212	  188	0.887	  212	1.000	24	0	0	0	0	0
chrC02:1076419-1076680	chrC02	1076419	1076680	261	  261	1.000	  261	1.000	0	0	0	0	0	0
chrC02:1076842-1077044	chrC02	1076842	1077044	202	  202	1.000	  202	1.000	0	0	0	0	0	0
chrC02:1077133-1077483	chrC02	1077133	1077483	350	  329	0.940	  350	1.000	21	0	0	0	0	0
chrC02:1077556-1078140	chrC02	1077556	1078140	584	  563	0.964	  584	1.000	21	0	0	0	0	0
chrC02:1275924-1276775	chrC02	1275924	1276775	851	  851	1.000	  851	1.000	0	0	0	0	0	0
chrC02:1276863-1277006	chrC02	1276863	1277006	143	  143	1.000	  143	1.000	0	0	0	0	0	0
chrC02:1277532-1278956	chrC02	1277532	1278956	1424	 1351	0.949	 1424	1.000	73	0	0	0	0	0
chrC02:1320757-1320966	chrC02	1320757	1320966	209	  209	1.000	  209	1.000	0	0	0	0	0	0
chrC02:1321191-1321252	chrC02	1321172	1321272	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:1321474-1321514	chrC02	1321444	1321544	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:1321609-1321835	chrC02	1321609	1321835	226	  226	1.000	  226	1.000	0	0	0	0	0	0
chrC02:2349675-2349990	chrC02	2349675	2349990	315	  315	1.000	  315	1.000	0	0	0	0	0	0
chrC02:2350146-2350309	chrC02	2350146	2350309	163	  163	1.000	  163	1.000	0	0	0	0	0	0
chrC02:2350384-2350556	chrC02	2350384	2350556	172	  172	1.000	  172	1.000	0	0	0	0	0	0
chrC02:2350622-2350742	chrC02	2350622	2350742	120	  120	1.000	  120	1.000	0	0	0	0	0	0
chrC02:2350827-2350901	chrC02	2350814	2350914	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2350983-2351077	chrC02	2350980	2351080	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2351191-2351266	chrC02	2351179	2351279	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2351410-2351517	chrC02	2351410	2351517	107	  107	1.000	  107	1.000	0	0	0	0	0	0
chrC02:2351642-2351770	chrC02	2351642	2351770	128	  128	1.000	  128	1.000	0	0	0	0	0	0
chrC02:2351861-2351929	chrC02	2351845	2351945	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2352009-2352068	chrC02	2351989	2352089	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2352153-2352276	chrC02	2352153	2352276	123	  123	1.000	  123	1.000	0	0	0	0	0	0
chrC02:2352374-2352513	chrC02	2352374	2352513	139	  139	1.000	  139	1.000	0	0	0	0	0	0
chrC02:2352600-2352663	chrC02	2352582	2352682	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2352750-2352829	chrC02	2352740	2352840	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2352909-2352973	chrC02	2352891	2352991	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2353043-2353160	chrC02	2353043	2353160	117	  117	1.000	  117	1.000	0	0	0	0	0	0
chrC02:2353254-2353378	chrC02	2353254	2353378	124	  124	1.000	  124	1.000	0	0	0	0	0	0
chrC02:2353477-2353564	chrC02	2353471	2353571	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2426830-2426941	chrC02	2426830	2426941	111	  111	1.000	  111	1.000	0	0	0	0	0	0
chrC02:2427033-2427198	chrC02	2427033	2427198	165	  165	1.000	  165	1.000	0	0	0	0	0	0
chrC02:2427303-2427517	chrC02	2427303	2427517	214	  214	1.000	  214	1.000	0	0	0	0	0	0
chrC02:2427962-2428019	chrC02	2427941	2428041	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2428748-2428787	chrC02	2428718	2428818	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2526826-2526882	chrC02	2526804	2526904	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2527041-2527208	chrC02	2527041	2527208	167	  167	1.000	  167	1.000	0	0	0	0	0	0
chrC02:2527298-2527734	chrC02	2527298	2527734	436	  436	1.000	  436	1.000	0	0	0	0	0	0
chrC02:2527964-2528049	chrC02	2527957	2528057	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2528152-2528241	chrC02	2528147	2528247	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2528452-2528530	chrC02	2528441	2528541	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2528754-2528817	chrC02	2528736	2528836	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2528916-2529003	chrC02	2528910	2529010	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2529085-2529145	chrC02	2529065	2529165	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2529235-2529294	chrC02	2529215	2529315	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2529630-2529727	chrC02	2529629	2529729	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2529802-2529873	chrC02	2529788	2529888	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2529988-2530070	chrC02	2529979	2530079	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2530168-2530263	chrC02	2530166	2530266	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2530375-2530479	chrC02	2530375	2530479	104	  104	1.000	  104	1.000	0	0	0	0	0	0
chrC02:2530581-2530649	chrC02	2530565	2530665	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:2530724-2530815	chrC02	2530720	2530820	100	   76	0.760	  100	1.000	24	0	0	0	0	0
chrC02:2530906-2531035	chrC02	2530906	2531035	129	  129	1.000	  129	1.000	0	0	0	0	0	0
chrC02:3343865-3344830	chrC02	3343865	3344830	965	  965	1.000	  965	1.000	0	0	0	0	0	0
chrC02:6285512-6285796	chrC02	6285512	6285796	284	  284	1.000	  284	1.000	0	0	0	0	0	0
chrC02:6285878-6285979	chrC02	6285878	6285979	101	  101	1.000	  101	1.000	0	0	0	0	0	0
chrC02:6286311-6286449	chrC02	6286311	6286449	138	  138	1.000	  138	1.000	0	0	0	0	0	0
chrC02:6286588-6287015	chrC02	6286588	6287015	427	  419	0.981	  427	1.000	8	0	0	0	0	0
chrC02:6689073-6689402	chrC02	6689073	6689402	329	  329	1.000	  329	1.000	0	0	0	0	0	0
chrC02:6689475-6689481	chrC02	6689428	6689528	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:6689629-6689675	chrC02	6689602	6689702	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:6689778-6690173	chrC02	6689778	6690173	395	  395	1.000	  395	1.000	0	0	0	0	0	0
chrC02:6854103-6854129	chrC02	6854066	6854166	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:6854487-6854553	chrC02	6854470	6854570	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:6854835-6855399	chrC02	6854835	6855399	564	  564	1.000	  564	1.000	0	0	0	0	0	0
chrC02:6855478-6855785	chrC02	6855478	6855785	307	  307	1.000	  307	1.000	0	0	0	0	0	0
chrC02:6855852-6856576	chrC02	6855852	6856576	724	  724	1.000	  724	1.000	0	0	0	0	0	0
chrC02:6990398-6991009	chrC02	6990398	6991009	611	  574	0.939	  611	1.000	37	0	0	0	0	0
chrC02:6991100-6991387	chrC02	6991100	6991387	287	  220	0.767	  287	1.000	67	0	0	0	0	0
chrC02:6991582-6992163	chrC02	6991582	6992163	581	  554	0.954	  581	1.000	27	0	0	0	0	0
chrC02:7599212-7599242	chrC02	7599177	7599277	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:7599378-7599513	chrC02	7599378	7599513	135	  135	1.000	  135	1.000	0	0	0	0	0	0
chrC02:7599591-7599675	chrC02	7599583	7599683	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:7599833-7600037	chrC02	7599833	7600037	204	  204	1.000	  204	1.000	0	0	0	0	0	0
chrC02:7600773-7600832	chrC02	7600753	7600853	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:7600971-7601023	chrC02	7600947	7601047	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:7601169-7601291	chrC02	7601169	7601291	122	  122	1.000	  122	1.000	0	0	0	0	0	0
chrC02:7601371-7601440	chrC02	7601356	7601456	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:7601538-7601616	chrC02	7601527	7601627	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:7601724-7601805	chrC02	7601715	7601815	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:7602216-7602242	chrC02	7602179	7602279	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:9292368-9292774	chrC02	9292368	9292774	406	  406	1.000	  406	1.000	0	0	0	0	0	0
chrC02:9292845-9292975	chrC02	9292845	9292975	130	  130	1.000	  130	1.000	0	0	0	0	0	0
chrC02:9293051-9293499	chrC02	9293051	9293499	448	  448	1.000	  448	1.000	0	0	0	0	0	0
chrC02:10148491-10148555	chrC02	10148473	10148573	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:10148947-10149073	chrC02	10148947	10149073	126	  126	1.000	  126	1.000	0	0	0	0	0	0
chrC02:10149182-10149290	chrC02	10149182	10149290	108	  108	1.000	  108	1.000	0	0	0	0	0	0
chrC02:10149387-10149457	chrC02	10149372	10149472	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:10149658-10149873	chrC02	10149658	10149873	215	  215	1.000	  215	1.000	0	0	0	0	0	0
chrC02:10149955-10150203	chrC02	10149955	10150203	248	  248	1.000	  248	1.000	0	0	0	0	0	0
chrC02:10150292-10150726	chrC02	10150292	10150726	434	  434	1.000	  434	1.000	0	0	0	0	0	0
chrC02:10150797-10151450	chrC02	10150797	10151450	653	  653	1.000	  653	1.000	0	0	0	0	0	0
chrC02:11515721-11515841	chrC02	11515721	11515841	120	  120	1.000	  120	1.000	0	0	0	0	0	0
chrC02:11515935-11516024	chrC02	11515930	11516030	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11516141-11516220	chrC02	11516131	11516231	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11516522-11516605	chrC02	11516514	11516614	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11516674-11516722	chrC02	11516648	11516748	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11516797-11516992	chrC02	11516797	11516992	195	  195	1.000	  195	1.000	0	0	0	0	0	0
chrC02:11517134-11517234	chrC02	11517134	11517234	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11517325-11517371	chrC02	11517298	11517398	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11517632-11517691	chrC02	11517612	11517712	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11517789-11517842	chrC02	11517766	11517866	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11517941-11517993	chrC02	11517917	11518017	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11518097-11518161	chrC02	11518079	11518179	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11518369-11518490	chrC02	11518369	11518490	121	  121	1.000	  121	1.000	0	0	0	0	0	0
chrC02:11518572-11518634	chrC02	11518553	11518653	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11518741-11518880	chrC02	11518741	11518880	139	  118	0.849	  139	1.000	21	0	0	0	0	0
chrC02:11519296-11519346	chrC02	11519271	11519371	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11519431-11519590	chrC02	11519431	11519590	159	  159	1.000	  159	1.000	0	0	0	0	0	0
chrC02:11519683-11519797	chrC02	11519683	11519797	114	  114	1.000	  114	1.000	0	0	0	0	0	0
chrC02:11519907-11519962	chrC02	11519885	11519985	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11520054-11520201	chrC02	11520054	11520201	147	  147	1.000	  147	1.000	0	0	0	0	0	0
chrC02:11520298-11520335	chrC02	11520267	11520367	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:11600161-11600512	chrC02	11600161	11600512	351	  338	0.963	  351	1.000	13	0	0	0	0	0
chrC02:11600670-11601494	chrC02	11600670	11601494	824	  824	1.000	  824	1.000	0	0	0	0	0	0
chrC02:11601607-11601692	chrC02	11601600	11601700	100	   64	0.640	  100	1.000	36	0	0	0	0	0
chrC02:11601819-11601929	chrC02	11601819	11601929	110	   73	0.664	  110	1.000	37	0	0	0	0	0
chrC02:11602026-11602327	chrC02	11602026	11602327	301	  222	0.738	  301	1.000	79	0	0	0	0	0
chrC02:11602515-11602781	chrC02	11602515	11602781	266	  171	0.643	  266	1.000	95	0	0	0	0	0
chrC02:11602895-11603654	chrC02	11602895	11603654	759	  629	0.829	  759	1.000	130	0	0	0	0	0
chrC02:13864923-13865621	chrC02	13864923	13865621	698	  698	1.000	  698	1.000	0	0	0	0	0	0
chrC02:14843806-14844837	chrC02	14843806	14844837	1031	 1021	0.990	 1031	1.000	10	0	0	0	0	0
chrC02:16479106-16479193	chrC02	16479100	16479200	100	   84	0.840	  100	1.000	16	0	0	0	0	0
chrC02:16479420-16479496	chrC02	16479408	16479508	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:16479963-16480129	chrC02	16479963	16480129	166	  166	1.000	  166	1.000	0	0	0	0	0	0
chrC02:16480216-16480300	chrC02	16480208	16480308	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:16480371-16480629	chrC02	16480371	16480629	258	  258	1.000	  258	1.000	0	0	0	0	0	0
chrC02:16480844-16480898	chrC02	16480821	16480921	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:16481075-16481168	chrC02	16481072	16481172	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:17374331-17374370	chrC02	17374301	17374401	100	   79	0.790	  100	1.000	21	0	0	0	0	0
chrC02:17374453-17374531	chrC02	17374442	17374542	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:17374619-17374793	chrC02	17374619	17374793	174	  174	1.000	  174	1.000	0	0	0	0	0	0
chrC02:17374880-17374922	chrC02	17374851	17374951	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:17375211-17375428	chrC02	17375211	17375428	217	  217	1.000	  217	1.000	0	0	0	0	0	0
chrC02:17375531-17375608	chrC02	17375520	17375620	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:17375756-17375791	chrC02	17375724	17375824	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC02:17375887-17376228	chrC02	17375887	17376228	341	  341	1.000	  341	1.000	0	0	0	0	0	0
chrC02:17376325-17376510	chrC02	17376325	17376510	185	  185	1.000	  185	1.000	0	0	0	0	0	0
